# gmm-est --power=0.2 --write-occs=exp/tri4/5.occs --mix-up=3680 exp/tri4/4.mdl "gmm-sum-accs - exp/tri4/4.*.acc |" exp/tri4/5.mdl 
# Started at Sun Mar 22 09:31:04 IST 2020
#
gmm-est --power=0.2 --write-occs=exp/tri4/5.occs --mix-up=3680 exp/tri4/4.mdl 'gmm-sum-accs - exp/tri4/4.*.acc |' exp/tri4/5.mdl 
gmm-sum-accs - exp/tri4/4.1.acc exp/tri4/4.2.acc exp/tri4/4.3.acc exp/tri4/4.4.acc 
LOG (gmm-sum-accs[5.5.620~1-dce1dc]:main():gmm-sum-accs.cc:63) Summed 4 stats, total count 201866, avg like/frame -46.1884
LOG (gmm-sum-accs[5.5.620~1-dce1dc]:main():gmm-sum-accs.cc:66) Total count of stats is 201866
LOG (gmm-sum-accs[5.5.620~1-dce1dc]:main():gmm-sum-accs.cc:67) Written stats to -
LOG (gmm-est[5.5.620~1-dce1dc]:MleUpdate():transition-model.cc:528) TransitionModel::Update, objf change is 0 per frame over 201866 frames. 
LOG (gmm-est[5.5.620~1-dce1dc]:MleUpdate():transition-model.cc:531) 14 probabilities floored, 532 out of 719 transition-states skipped due to insuffient data (it is normal to have some skipped.)
LOG (gmm-est[5.5.620~1-dce1dc]:main():gmm-est.cc:102) Transition model update: Overall 0 log-like improvement per frame over 201866 frames.
WARNING (gmm-est[5.5.620~1-dce1dc]:MleDiagGmmUpdate():mle-diag-gmm.cc:359) Too little data - removing Gaussian (weight 0.008188, occupation count 4.020145, vector size 40)
WARNING (gmm-est[5.5.620~1-dce1dc]:MleDiagGmmUpdate():mle-diag-gmm.cc:359) Too little data - removing Gaussian (weight 0.016315, occupation count 8.010629, vector size 40)
WARNING (gmm-est[5.5.620~1-dce1dc]:MleDiagGmmUpdate():mle-diag-gmm.cc:359) Too little data - removing Gaussian (weight 0.014895, occupation count 5.853564, vector size 40)
WARNING (gmm-est[5.5.620~1-dce1dc]:MleDiagGmmUpdate():mle-diag-gmm.cc:359) Too little data - removing Gaussian (weight 0.019544, occupation count 7.680800, vector size 40)
WARNING (gmm-est[5.5.620~1-dce1dc]:MleDiagGmmUpdate():mle-diag-gmm.cc:359) Too little data - removing Gaussian (weight 0.017538, occupation count 6.892295, vector size 40)
WARNING (gmm-est[5.5.620~1-dce1dc]:MleDiagGmmUpdate():mle-diag-gmm.cc:359) Too little data - removing Gaussian (weight 0.012638, occupation count 7.620921, vector size 40)
WARNING (gmm-est[5.5.620~1-dce1dc]:MleDiagGmmUpdate():mle-diag-gmm.cc:359) Too little data - removing Gaussian (weight 0.013304, occupation count 8.022033, vector size 40)
